epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,21.5919,0.70167,0.6843,0.89711,0.78839,0.79826,0.80685,0.65233,0.76444,0.99296,0.97369,0.00059,0.00059,0.00059
82,21.8275,0.66418,0.66708,0.90316,0.81166,0.77799,0.80483,0.64271,0.77911,1.01388,0.98146,0.00058175,0.00058175,0.00058175
83,22.0569,0.71742,0.67918,0.89471,0.77061,0.79826,0.80033,0.64556,0.76579,0.99974,0.98911,0.0005735,0.0005735,0.0005735
84,22.2931,0.65077,0.65384,0.91801,0.84231,0.75185,0.80845,0.6438,0.75038,1.00028,0.97872,0.00056525,0.00056525,0.00056525
85,22.6141,0.68045,0.67101,0.90585,0.8113,0.77258,0.80697,0.65123,0.73786,1.00391,0.97913,0.000557,0.000557,0.000557
86,22.8509,0.66938,0.66681,0.88974,0.72886,0.80368,0.79782,0.64156,0.75916,1.04291,0.98173,0.00054875,0.00054875,0.00054875
87,23.0797,0.66244,0.67713,0.89592,0.854,0.68308,0.79903,0.64416,0.75034,1.03554,0.97589,0.0005405,0.0005405,0.0005405
88,23.3159,0.6407,0.66154,0.8971,0.73253,0.76532,0.79564,0.63564,0.76127,1.06144,0.97467,0.00053225,0.00053225,0.00053225
89,23.5448,0.65326,0.66362,0.89882,0.84901,0.69936,0.798,0.66025,0.74147,1.02523,0.97473,0.000524,0.000524,0.000524
90,23.7869,0.7148,0.702,0.91648,0.79097,0.82026,0.82419,0.65576,0.73815,1.02371,0.96161,0.00051575,0.00051575,0.00051575
91,24.0163,0.66124,0.67321,0.90252,0.8059,0.82413,0.82973,0.65913,0.72303,1.01569,0.95752,0.0005075,0.0005075,0.0005075
92,24.2595,0.66862,0.6779,0.9033,0.78967,0.82763,0.81919,0.65042,0.73828,1.00007,0.95797,0.00049925,0.00049925,0.00049925
93,24.4896,0.69022,0.65281,0.90186,0.77855,0.82778,0.81271,0.65687,0.73951,0.99754,0.96049,0.000491,0.000491,0.000491
94,24.732,0.70724,0.67697,0.91063,0.82947,0.78946,0.83455,0.64926,0.76108,0.97149,0.97056,0.00048275,0.00048275,0.00048275
95,24.9608,0.7042,0.66994,0.90264,0.81891,0.79151,0.83124,0.65958,0.74216,0.94004,0.9719,0.0004745,0.0004745,0.0004745
