epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,14.661,1.0107,1.02599,1.00055,0.7905,0.64997,0.7461,0.55331,0.8937,1.19369,0.95361,0.0007715,0.0007715,0.0007715
60,14.8713,0.98542,0.98044,0.98658,0.71881,0.67502,0.73963,0.54233,0.9229,1.13494,0.96456,0.00076325,0.00076325,0.00076325
61,15.0765,0.92339,0.95131,0.96732,0.76057,0.65667,0.74419,0.55968,0.91058,1.11064,0.96,0.000755,0.000755,0.000755
62,15.2879,1.03977,0.98215,0.98427,0.72246,0.71879,0.7595,0.55789,0.90867,1.10755,0.95692,0.00074675,0.00074675,0.00074675
63,15.491,0.91983,0.97974,0.97761,0.76382,0.71144,0.7483,0.54804,0.92741,1.1118,0.96069,0.0007385,0.0007385,0.0007385
64,15.7031,0.95546,0.92799,0.97977,0.82856,0.68454,0.77306,0.56215,0.87204,1.13492,0.96271,0.00073025,0.00073025,0.00073025
65,15.9069,0.93704,0.93908,0.98431,0.81898,0.67091,0.73833,0.54689,0.88764,1.15561,0.96228,0.000722,0.000722,0.000722
66,16.1214,0.95281,0.93366,0.97451,0.81343,0.67439,0.73242,0.53729,0.89745,1.18996,0.95934,0.00071375,0.00071375,0.00071375
67,16.4142,0.99597,0.97272,0.97169,0.79513,0.70495,0.72855,0.52999,0.93194,1.18442,0.96161,0.0007055,0.0007055,0.0007055
68,16.6275,0.93188,0.92154,0.97799,0.78468,0.67954,0.74326,0.53759,0.93268,1.11622,0.96878,0.00069725,0.00069725,0.00069725
69,16.8302,0.92723,0.92839,0.96896,0.73777,0.74636,0.74179,0.54911,0.91608,1.09678,0.96788,0.000689,0.000689,0.000689
70,17.0436,0.92658,0.91934,0.9622,0.78145,0.7204,0.74866,0.56732,0.85932,1.06222,0.95135,0.00068075,0.00068075,0.00068075
71,17.25,0.9771,0.92402,0.98025,0.799,0.69479,0.76906,0.57948,0.86017,1.04643,0.94897,0.0006725,0.0006725,0.0006725
72,17.4667,0.90128,0.89421,0.96036,0.81355,0.65758,0.79092,0.60103,0.86378,1.03882,0.9488,0.00066425,0.00066425,0.00066425
73,17.6742,0.92747,0.90836,0.9564,0.78084,0.72665,0.81213,0.60176,0.87033,1.02684,0.94277,0.000656,0.000656,0.000656
74,17.8922,0.8927,0.91931,0.95426,0.74309,0.75418,0.75921,0.58345,0.88766,1.08786,0.93804,0.00064775,0.00064775,0.00064775
75,18.0987,0.96591,0.91272,0.97113,0.71752,0.76349,0.75334,0.57624,0.91668,1.09331,0.95136,0.0006395,0.0006395,0.0006395
