epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,19.1338,0.89911,0.93636,0.97389,0.79863,0.66602,0.75623,0.58138,0.86155,1.17757,0.98988,0.0007055,0.0007055,0.0007055
68,19.381,0.84867,0.88843,0.98661,0.77595,0.71171,0.75559,0.57651,0.83626,1.18899,0.97764,0.00069725,0.00069725,0.00069725
69,19.6186,0.84953,0.88623,0.95062,0.73384,0.70976,0.73647,0.5725,0.83792,1.18402,0.98024,0.000689,0.000689,0.000689
70,19.8688,0.86164,0.89092,0.96868,0.6966,0.6982,0.72841,0.55974,0.84052,1.16491,0.98531,0.00068075,0.00068075,0.00068075
71,20.1061,0.90618,0.89633,0.97171,0.68174,0.68592,0.72,0.55131,0.83713,1.15992,0.98785,0.0006725,0.0006725,0.0006725
72,20.3547,0.85994,0.88917,0.95595,0.65578,0.79914,0.75046,0.58159,0.8239,1.12758,0.97219,0.00066425,0.00066425,0.00066425
73,20.594,0.86649,0.87865,0.95063,0.69505,0.75257,0.78059,0.57482,0.82236,1.12441,0.96528,0.000656,0.000656,0.000656
74,20.843,0.83137,0.8783,0.95671,0.71743,0.73662,0.76326,0.58328,0.81522,1.14056,0.96737,0.00064775,0.00064775,0.00064775
75,21.0846,0.85364,0.85859,0.96175,0.71709,0.72939,0.75884,0.58575,0.8283,1.1586,0.96835,0.0006395,0.0006395,0.0006395
76,21.334,0.83537,0.83943,0.95884,0.6976,0.7662,0.76481,0.59205,0.82454,1.15507,0.96862,0.00063125,0.00063125,0.00063125
77,21.5746,0.85762,0.87075,0.96477,0.74603,0.71171,0.77553,0.58351,0.85101,1.17554,0.97864,0.000623,0.000623,0.000623
78,21.8244,0.90259,0.90262,0.95663,0.75937,0.70831,0.76347,0.58961,0.84536,1.16705,0.98636,0.00061475,0.00061475,0.00061475
79,22.0638,0.8211,0.81502,0.95032,0.73762,0.71811,0.77142,0.59983,0.81901,1.14129,0.98228,0.0006065,0.0006065,0.0006065
80,22.3208,0.80752,0.84139,0.9469,0.73317,0.72716,0.77991,0.61268,0.78847,1.08593,0.96903,0.00059825,0.00059825,0.00059825
81,22.5611,0.7728,0.79243,0.93277,0.72748,0.70959,0.75729,0.60609,0.78976,1.09528,0.96682,0.00059,0.00059,0.00059
82,22.8114,0.78441,0.79751,0.93207,0.66609,0.79665,0.74584,0.57387,0.79892,1.11874,0.96793,0.00058175,0.00058175,0.00058175
83,23.0564,0.85169,0.85369,0.95983,0.63239,0.81885,0.73549,0.56251,0.7849,1.12523,0.96234,0.0005735,0.0005735,0.0005735
84,23.3057,0.78279,0.79961,0.9335,0.6988,0.72335,0.752,0.58331,0.8238,1.07832,0.97325,0.00056525,0.00056525,0.00056525
85,23.5462,0.84295,0.82656,0.96114,0.7825,0.70495,0.75476,0.58646,0.80838,1.06197,0.97471,0.000557,0.000557,0.000557
86,23.8928,0.82887,0.82142,0.97009,0.75256,0.72523,0.77068,0.59789,0.78942,1.08447,0.95697,0.00054875,0.00054875,0.00054875
87,24.1287,0.78358,0.80043,0.94357,0.75055,0.72523,0.77188,0.60544,0.79252,1.08711,0.95949,0.0005405,0.0005405,0.0005405
88,24.381,0.79163,0.79914,0.93381,0.65997,0.80532,0.75633,0.58816,0.8049,1.06244,0.96309,0.00053225,0.00053225,0.00053225
89,24.6192,0.81068,0.79009,0.95854,0.68778,0.82722,0.77695,0.59091,0.79195,1.05617,0.96491,0.000524,0.000524,0.000524
90,24.8718,0.83337,0.79133,0.94612,0.72914,0.79197,0.77645,0.5923,0.79123,1.03493,0.9707,0.00051575,0.00051575,0.00051575
91,25.1113,0.77895,0.75657,0.93007,0.74122,0.80856,0.78476,0.60947,0.78616,1.0323,0.95964,0.0005075,0.0005075,0.0005075
92,25.3593,0.74451,0.77463,0.9407,0.6909,0.82207,0.78681,0.61347,0.79183,1.04811,0.95963,0.00049925,0.00049925,0.00049925
93,25.6003,0.77649,0.76348,0.92114,0.70797,0.82207,0.78915,0.61717,0.78988,1.06617,0.9564,0.000491,0.000491,0.000491
94,25.8518,0.77888,0.753,0.92475,0.6815,0.77638,0.75889,0.5936,0.81009,1.05559,0.96522,0.00048275,0.00048275,0.00048275
95,26.0912,0.79331,0.78935,0.94732,0.65296,0.75376,0.74439,0.58407,0.80786,1.05402,0.96428,0.0004745,0.0004745,0.0004745
96,26.3405,0.82819,0.84057,0.94936,0.75331,0.75596,0.80085,0.62595,0.75744,0.99756,0.94213,0.00046625,0.00046625,0.00046625
97,26.5866,0.81816,0.81829,0.94202,0.74027,0.73629,0.79714,0.63327,0.75125,1.01771,0.94373,0.000458,0.000458,0.000458
98,26.861,0.79071,0.80579,0.94074,0.71866,0.76645,0.81786,0.61968,0.82421,1.03161,0.9598,0.00044975,0.00044975,0.00044975
99,27.1062,0.7869,0.77307,0.93534,0.67349,0.80502,0.8029,0.61959,0.80041,1.03124,0.9588,0.0004415,0.0004415,0.0004415
100,27.3609,0.77832,0.78144,0.94252,0.73521,0.73412,0.76996,0.59229,0.78995,1.0341,0.96539,0.00043325,0.00043325,0.00043325
101,27.6074,0.77576,0.75429,0.93202,0.66825,0.76794,0.77945,0.60383,0.79129,1.0357,0.96346,0.000425,0.000425,0.000425
102,27.8583,0.7811,0.77395,0.95479,0.72289,0.7453,0.80169,0.62378,0.80517,1.04466,0.9612,0.00041675,0.00041675,0.00041675
103,28.0962,0.81543,0.78658,0.94725,0.72372,0.77124,0.80241,0.63096,0.79961,1.03764,0.96244,0.0004085,0.0004085,0.0004085
104,28.3446,0.79818,0.74735,0.93595,0.77306,0.78196,0.8273,0.63523,0.77889,1.00656,0.95026,0.00040025,0.00040025,0.00040025
105,28.5871,0.82954,0.75992,0.93591,0.75351,0.79665,0.82419,0.63474,0.77518,1.00244,0.94542,0.000392,0.000392,0.000392
106,28.9251,0.79522,0.76927,0.92971,0.74548,0.73857,0.78652,0.60498,0.82516,1.01266,0.95499,0.00038375,0.00038375,0.00038375
107,29.1604,0.79561,0.75396,0.92556,0.74085,0.75133,0.79108,0.59831,0.85423,1.03649,0.96344,0.0003755,0.0003755,0.0003755
108,29.4104,0.82182,0.77055,0.93358,0.77267,0.71069,0.78249,0.60965,0.78653,1.02644,0.94486,0.00036725,0.00036725,0.00036725
109,29.6479,0.80197,0.77898,0.95319,0.76167,0.74764,0.79782,0.62177,0.75038,1.01802,0.93167,0.000359,0.000359,0.000359
110,29.8975,0.78753,0.75344,0.9305,0.77461,0.73552,0.80193,0.64217,0.75997,1.015,0.95138,0.00035075,0.00035075,0.00035075
111,30.1398,0.77819,0.76382,0.93798,0.77024,0.72768,0.80478,0.63587,0.76944,1.01181,0.95539,0.0003425,0.0003425,0.0003425
112,30.39,0.8076,0.75294,0.92778,0.71501,0.792,0.81555,0.63819,0.77907,1.00528,0.94862,0.00033425,0.00033425,0.00033425
113,30.6278,0.7668,0.74533,0.91919,0.76147,0.72362,0.81576,0.65321,0.75616,0.9907,0.94577,0.000326,0.000326,0.000326
114,30.8777,0.7534,0.73717,0.92518,0.79337,0.75469,0.82996,0.64876,0.75909,0.99297,0.93916,0.00031775,0.00031775,0.00031775
115,31.1169,0.81347,0.74607,0.93772,0.75578,0.743,0.81966,0.65349,0.73911,0.98061,0.93442,0.0003095,0.0003095,0.0003095
116,31.3684,0.77084,0.75079,0.93042,0.77042,0.6982,0.80137,0.64966,0.76379,1.00163,0.94417,0.00030125,0.00030125,0.00030125
117,31.6097,0.76034,0.74176,0.92078,0.68058,0.77799,0.81303,0.64084,0.78859,1.01271,0.94678,0.000293,0.000293,0.000293
118,31.8572,0.76937,0.75548,0.93214,0.71253,0.79225,0.83257,0.64979,0.74213,0.98896,0.94361,0.00028475,0.00028475,0.00028475
119,32.0982,0.78271,0.7322,0.90175,0.71121,0.76127,0.80871,0.64851,0.74076,0.97128,0.93947,0.0002765,0.0002765,0.0002765
120,32.3443,0.73869,0.72364,0.91593,0.69258,0.79567,0.81753,0.64058,0.76876,0.98226,0.93829,0.00026825,0.00026825,0.00026825
121,32.5841,0.77332,0.7463,0.92921,0.71426,0.76448,0.81459,0.63928,0.75315,0.98599,0.93685,0.00026,0.00026,0.00026
122,32.8358,0.78486,0.72695,0.93582,0.72734,0.75933,0.81596,0.64867,0.75147,0.99073,0.94704,0.00025175,0.00025175,0.00025175
123,33.0778,0.72501,0.74978,0.92778,0.69695,0.73479,0.8026,0.64505,0.76996,1.00905,0.95021,0.0002435,0.0002435,0.0002435
124,33.3278,0.74865,0.71154,0.91996,0.75342,0.7101,0.80572,0.65825,0.7286,0.997,0.95148,0.00023525,0.00023525,0.00023525
125,33.571,0.77244,0.73087,0.92232,0.75198,0.72082,0.79515,0.65243,0.71799,0.99019,0.94599,0.000227,0.000227,0.000227
126,33.8183,0.738,0.72379,0.92052,0.71508,0.80341,0.79737,0.6391,0.73385,0.99307,0.94751,0.00021875,0.00021875,0.00021875
127,34.1464,0.72975,0.72088,0.92211,0.71451,0.81563,0.80294,0.63791,0.74104,0.97954,0.95232,0.0002105,0.0002105,0.0002105
128,34.3965,0.76594,0.71635,0.93241,0.72523,0.80271,0.82388,0.64795,0.73965,0.95652,0.95455,0.00020225,0.00020225,0.00020225
129,34.6379,0.72849,0.6875,0.90863,0.72586,0.80545,0.82703,0.65262,0.74307,0.94471,0.95577,0.000194,0.000194,0.000194
130,34.8891,0.74367,0.71252,0.91999,0.7354,0.8182,0.8306,0.66109,0.72452,0.93931,0.94943,0.00018575,0.00018575,0.00018575
131,35.1303,0.72899,0.69224,0.91076,0.72684,0.80856,0.82876,0.6562,0.72321,0.94705,0.9497,0.0001775,0.0001775,0.0001775
132,35.3853,0.72581,0.68062,0.90532,0.73573,0.75906,0.80723,0.65595,0.7312,0.96863,0.94782,0.00016925,0.00016925,0.00016925
133,35.6216,0.66584,0.66587,0.90977,0.73526,0.76479,0.81302,0.66034,0.73945,0.98089,0.95056,0.000161,0.000161,0.000161
134,35.8763,0.74286,0.7063,0.92318,0.7254,0.75933,0.79702,0.65463,0.73447,0.99752,0.95099,0.00015275,0.00015275,0.00015275
135,36.1154,0.72061,0.70168,0.91727,0.75736,0.78341,0.81668,0.65898,0.72661,0.9911,0.94996,0.0001445,0.0001445,0.0001445
136,36.3698,0.72285,0.70469,0.91835,0.76677,0.78068,0.81788,0.65767,0.71451,0.97973,0.9471,0.00013625,0.00013625,0.00013625
137,36.6097,0.73446,0.71917,0.9246,0.76862,0.78017,0.81945,0.65947,0.7087,0.98441,0.94411,0.000128,0.000128,0.000128
138,36.8636,0.71426,0.68066,0.90702,0.77354,0.78406,0.82588,0.66643,0.71473,0.9788,0.94677,0.00011975,0.00011975,0.00011975
139,37.1067,0.70178,0.67822,0.91422,0.74435,0.81475,0.82983,0.67027,0.7198,0.97545,0.94529,0.0001115,0.0001115,0.0001115
140,37.3588,0.68968,0.67611,0.90693,0.72614,0.82812,0.83215,0.67309,0.71001,0.95217,0.94267,0.00010325,0.00010325,0.00010325
141,38.2874,0.72305,0.79431,0.92374,0.75193,0.82302,0.84253,0.68122,0.7199,0.93607,0.95017,9.5e-05,9.5e-05,9.5e-05
142,38.5716,0.70164,0.74159,0.92216,0.76149,0.81896,0.84406,0.68182,0.73368,0.9436,0.95629,8.675e-05,8.675e-05,8.675e-05
143,38.8028,0.67386,0.7137,0.90715,0.76252,0.8178,0.84506,0.67758,0.74271,0.951,0.96095,7.85e-05,7.85e-05,7.85e-05
144,39.0404,0.67838,0.68994,0.9155,0.76408,0.8018,0.83893,0.67081,0.75567,0.96326,0.9661,7.025e-05,7.025e-05,7.025e-05
145,39.2748,0.65172,0.68225,0.90202,0.79734,0.77497,0.84058,0.67291,0.75812,0.97175,0.96864,6.2e-05,6.2e-05,6.2e-05
146,39.5139,0.68393,0.7085,0.9218,0.79933,0.80063,0.8395,0.66759,0.74786,0.97256,0.95898,5.375e-05,5.375e-05,5.375e-05
147,39.8601,0.71193,0.73115,0.9189,0.78909,0.8018,0.84025,0.66757,0.74517,0.96865,0.95827,4.55e-05,4.55e-05,4.55e-05
148,40.0976,0.66812,0.70273,0.9068,0.79879,0.8018,0.84493,0.6784,0.73827,0.95645,0.95554,3.725e-05,3.725e-05,3.725e-05
149,40.3263,0.69722,0.71053,0.91072,0.787,0.8018,0.84704,0.68083,0.73849,0.95451,0.95621,2.9e-05,2.9e-05,2.9e-05
150,40.5623,0.63558,0.64802,0.88185,0.77643,0.8253,0.84658,0.67903,0.73152,0.95749,0.95433,2.075e-05,2.075e-05,2.075e-05
