epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,22.9937,1.04287,0.94853,1.01789,0.81716,0.74775,0.83713,0.57173,1.12312,1.14226,0.97869,0.00061475,0.00061475,0.00061475
79,23.2445,0.98128,0.94341,0.98876,0.84205,0.74099,0.83662,0.54854,1.1972,1.14367,0.98851,0.0006065,0.0006065,0.0006065
80,23.5113,0.98342,0.92739,0.98987,0.84411,0.73756,0.83737,0.59046,1.05836,1.1129,0.98143,0.00059825,0.00059825,0.00059825
81,23.7712,0.99097,0.9386,0.97202,0.81151,0.76126,0.8254,0.60677,0.93596,1.07536,0.97066,0.00059,0.00059,0.00059
82,24.0507,0.97655,0.91455,0.97403,0.71597,0.83912,0.82021,0.5838,0.99937,1.08835,0.96756,0.00058175,0.00058175,0.00058175
83,24.3124,0.98936,0.92562,0.99441,0.74276,0.81451,0.8075,0.5442,1.14623,1.13465,0.96945,0.0005735,0.0005735,0.0005735
84,24.5724,1.05083,0.92567,0.99346,0.80044,0.78829,0.83192,0.55251,1.05688,1.15411,0.95218,0.00056525,0.00056525,0.00056525
85,24.8357,0.99111,0.93507,0.99083,0.77847,0.78332,0.81902,0.58772,0.91789,1.11302,0.94282,0.000557,0.000557,0.000557
86,25.1994,1.06749,0.9987,0.99542,0.75433,0.76102,0.79697,0.59766,0.87241,1.09672,0.93441,0.00054875,0.00054875,0.00054875
87,25.463,1.07439,0.99493,1.01439,0.73112,0.79505,0.80387,0.5862,0.94862,1.11753,0.93894,0.0005405,0.0005405,0.0005405
88,25.7275,1.00508,0.92094,0.97512,0.70296,0.79505,0.80116,0.54925,1.09421,1.1263,0.96006,0.00053225,0.00053225,0.00053225
89,25.9798,1.01359,0.93612,0.99784,0.73561,0.7706,0.79743,0.56693,1.03801,1.11526,0.95542,0.000524,0.000524,0.000524
90,26.2432,0.99696,0.93537,0.98862,0.71324,0.82046,0.79219,0.59427,0.8931,1.10751,0.93619,0.00051575,0.00051575,0.00051575
91,26.4973,0.95588,0.90823,0.98673,0.74299,0.81532,0.80965,0.59413,0.91447,1.10556,0.93591,0.0005075,0.0005075,0.0005075
92,26.7681,0.97262,0.91084,0.99056,0.7672,0.8002,0.81671,0.5555,1.06244,1.13039,0.95868,0.00049925,0.00049925,0.00049925
93,27.0142,0.97148,0.88165,0.97439,0.789,0.75491,0.82092,0.56809,1.01764,1.13109,0.9546,0.000491,0.000491,0.000491
94,27.2809,0.99582,0.92033,0.99447,0.73937,0.76093,0.78838,0.60735,0.8568,1.0837,0.9385,0.00048275,0.00048275,0.00048275
95,27.5377,0.9971,0.93828,0.98685,0.73841,0.79021,0.77976,0.59384,0.87036,1.07964,0.94158,0.0004745,0.0004745,0.0004745
96,27.7967,0.91141,0.86631,0.9601,0.73434,0.82722,0.80623,0.56854,1.02337,1.13489,0.96074,0.00046625,0.00046625,0.00046625
97,28.0501,0.95886,0.898,0.97143,0.75275,0.81426,0.81086,0.56721,1.04633,1.09609,0.96751,0.000458,0.000458,0.000458
98,28.3121,0.8752,0.83727,0.94955,0.76038,0.82688,0.82793,0.58955,0.95048,1.058,0.96226,0.00044975,0.00044975,0.00044975
99,28.5683,0.94756,0.84248,0.95123,0.69324,0.88479,0.81216,0.59853,0.90841,1.0363,0.95893,0.0004415,0.0004415,0.0004415
100,28.8393,0.9327,0.8685,0.97098,0.74393,0.84696,0.81336,0.59445,0.92963,1.07818,0.95721,0.00043325,0.00043325,0.00043325
101,29.0995,0.92418,0.85324,0.96827,0.71881,0.88101,0.81333,0.5746,0.98825,1.10548,0.96297,0.000425,0.000425,0.000425
102,29.3719,0.90244,0.82505,0.95481,0.78517,0.80341,0.82774,0.61214,0.90181,1.10607,0.95308,0.00041675,0.00041675,0.00041675
103,29.6297,0.89773,0.82332,0.94452,0.7779,0.81692,0.8369,0.63021,0.84409,1.06348,0.94721,0.0004085,0.0004085,0.0004085
104,29.8911,0.89452,0.88844,0.96027,0.75632,0.85264,0.84454,0.60897,0.95275,1.06418,0.95624,0.00040025,0.00040025,0.00040025
105,30.1509,0.9403,0.88041,0.97377,0.82434,0.76909,0.83821,0.58814,1.00813,1.07452,0.96535,0.000392,0.000392,0.000392
106,30.4164,0.95851,0.90918,0.98852,0.78718,0.78719,0.85194,0.58875,1.04948,1.06184,0.97291,0.00038375,0.00038375,0.00038375
107,30.7699,0.93768,0.89286,0.96706,0.73968,0.82474,0.85252,0.61313,0.97977,1.03661,0.96269,0.0003755,0.0003755,0.0003755
108,31.0318,0.87357,0.83705,0.96184,0.71675,0.84749,0.83822,0.63659,0.83583,1.02477,0.93664,0.00036725,0.00036725,0.00036725
